frame_number,timestamp_ms,frame_len,is_udp,is_rpl,is_ack,mac_src,mac_dst,mac_seq_number,mac_pan_id,mac_fcf,mac_frame_type,mac_security,mac_pending,mac_ack_req,mac_pan_id_comp,mac_dst_mode,mac_src_mode,mac_version,ip_src,ip_dst,udp_src_port,udp_dst_port,udp_len,payload_size,payload_hex,icmp_type,rpl_code,rpl_rank,rpl_version,rpl_instance_id,rpl_mop,rpl_dtsn,rpl_flags,rpl_dao_sequence,rpl_dodagid
2306,302989,5,0,0,1,,,159,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2307,303208,27,0,1,0,c1:0c:00:00:00:00:00:04,00:00:00:00:00:00:ff:ff,171,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:4,ff02::1a,,,,,,155.0,0.0,,,,,,0.0,,
2308,303622,79,1,0,0,c1:0c:00:00:00:00:00:05,c1:0c:00:00:00:00:00:07,7,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,::c30c:0:0:1,6001.0,9001.0,38.0,30.0,4553544f20455320554e20415441515545204553544f20455320554e2000,,,,,,,,,,
2309,303625,5,0,0,1,,,7,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2310,303668,97,0,1,0,c1:0c:00:00:00:00:00:06,00:00:00:00:00:00:ff:ff,160,43981.0,55377,1,0,1,0,1,2,3,1,fe80::c30c:0:0:6,ff02::1a,,,,,,155.0,1.0,261.0,242.0,30.0,16.0,22.0,0.0,,fd00:0:0:0:c30c:0:0:1
2311,303685,80,1,0,0,c1:0c:00:00:00:00:00:07,c1:0c:00:00:00:00:00:01,152,43981.0,56417,1,0,0,1,1,3,3,1,::c30c:0:0:5,fe80::c30c:0:0:1,6001.0,9001.0,38.0,30.0,4553544f20455320554e20415441515545204553544f20455320554e2000,,,,,,,,,,
2312,303688,5,0,0,1,,,152,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2313,304314,97,0,1,0,c1:0c:00:00:00:00:00:01,00:00:00:00:00:00:ff:ff,212,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:1,ff02::1a,,,,,,155.0,1.0,128.0,242.0,30.0,16.0,32.0,0.0,,fd00:0:0:0:c30c:0:0:1
2314,304370,97,0,1,0,c1:0c:00:00:00:00:00:02,00:00:00:00:00:00:ff:ff,95,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:2,ff02::1a,,,,,,155.0,1.0,1782.0,242.0,30.0,16.0,11.0,0.0,,fd00:0:0:0:c30c:0:0:1
2315,304747,52,1,0,0,c1:0c:00:00:00:00:00:04,c1:0c:00:00:00:00:00:01,172,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,19.0,11.0,69643d34207365713d3937,,,,,,,,,,
2316,304749,5,0,0,1,,,172,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2317,304896,97,0,1,0,c1:0c:00:00:00:00:00:04,00:00:00:00:00:00:ff:ff,173,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:4,ff02::1a,,,,,,155.0,1.0,256.0,242.0,30.0,16.0,23.0,0.0,,fd00:0:0:0:c30c:0:0:1
2318,304948,60,1,0,0,c1:0c:00:00:00:00:00:08,c1:0c:00:00:00:00:00:06,40,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,::c30c:0:0:1,6001.0,9001.0,19.0,11.0,69643d38207365713d3230,,,,,,,,,,
2319,304951,5,0,0,1,,,40,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2320,304955,61,1,0,0,c1:0c:00:00:00:00:00:06,c1:0c:00:00:00:00:00:01,161,43981.0,56433,1,0,1,1,1,3,3,1,::c30c:0:0:8,fe80::c30c:0:0:1,6001.0,9001.0,19.0,11.0,69643d38207365713d3230,,,,,,,,,,
2321,304958,5,0,0,1,,,161,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2322,305269,97,0,1,0,c1:0c:00:00:00:00:00:03,00:00:00:00:00:00:ff:ff,20,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:3,ff02::1a,,,,,,155.0,1.0,272.0,242.0,30.0,16.0,27.0,0.0,,fd00:0:0:0:c30c:0:0:1
2323,305549,25,0,0,0,c1:0c:00:00:00:00:00:06,00:00:00:00:00:00:ff:ff,162,43981.0,55377,1,0,1,0,1,2,3,1,,,,,,,,,,,,,,,,,
2324,305902,27,0,1,0,c1:0c:00:00:00:00:00:02,00:00:00:00:00:00:ff:ff,96,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:2,ff02::1a,,,,,,155.0,0.0,,,,,,0.0,,
2325,306487,76,0,1,0,c1:0c:00:00:00:00:00:02,c1:0c:00:00:00:00:00:08,97,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:2,fe80::c30c:0:0:8,,,,,,155.0,2.0,,,30.0,,,64.0,11.0,fd00:0:0:0:c30c:0:0:1
2326,306489,5,0,0,1,,,97,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2327,306495,76,0,1,0,c1:0c:00:00:00:00:00:08,c1:0c:00:00:00:00:00:06,41,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:8,fe80::c30c:0:0:6,,,,,,155.0,2.0,,,30.0,,,64.0,38.0,fd00:0:0:0:c30c:0:0:1
2328,306498,5,0,0,1,,,41,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2329,306541,76,0,1,0,c1:0c:00:00:00:00:00:06,c1:0c:00:00:00:00:00:01,163,43981.0,56433,1,0,1,1,1,3,3,1,fe80::c30c:0:0:6,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,73.0,fd00:0:0:0:c30c:0:0:1
2330,306544,5,0,0,1,,,163,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2331,306698,52,1,0,0,c1:0c:00:00:00:00:00:04,c1:0c:00:00:00:00:00:01,174,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,19.0,11.0,69643d34207365713d3938,,,,,,,,,,
2332,306700,5,0,0,1,,,174,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2333,306713,52,1,0,0,c1:0c:00:00:00:00:00:07,c1:0c:00:00:00:00:00:01,153,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,19.0,11.0,69643d37207365713d3630,,,,,,,,,,
2334,306715,5,0,0,1,,,153,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2335,306755,97,0,1,0,c1:0c:00:00:00:00:00:05,00:00:00:00:00:00:ff:ff,8,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:5,ff02::1a,,,,,,155.0,1.0,417.0,242.0,30.0,16.0,16.0,0.0,,fd00:0:0:0:c30c:0:0:1
2336,306799,97,0,1,0,c1:0c:00:00:00:00:00:07,00:00:00:00:00:00:ff:ff,154,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:7,ff02::1a,,,,,,155.0,1.0,256.0,242.0,30.0,16.0,29.0,0.0,,fd00:0:0:0:c30c:0:0:1
2337,307049,76,0,1,0,c1:0c:00:00:00:00:00:06,c1:0c:00:00:00:00:00:01,164,43981.0,56433,1,0,1,1,1,3,3,1,fe80::c30c:0:0:6,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,74.0,fd00:0:0:0:c30c:0:0:1
2338,307052,5,0,0,1,,,164,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2339,307306,52,1,0,0,c1:0c:00:00:00:00:00:03,c1:0c:00:00:00:00:00:01,21,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,19.0,11.0,69643d33207365713d3435,,,,,,,,,,
2340,307308,5,0,0,1,,,21,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2341,307966,52,1,0,0,c1:0c:00:00:00:00:00:04,c1:0c:00:00:00:00:00:01,175,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,19.0,11.0,69643d34207365713d3939,,,,,,,,,,
2342,307970,52,1,0,0,c1:0c:00:00:00:00:00:04,c1:0c:00:00:00:00:00:01,175,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,19.0,11.0,69643d34207365713d3939,,,,,,,,,,
2343,307972,5,0,0,1,,,175,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2344,308482,76,0,1,0,c1:0c:00:00:00:00:00:04,c1:0c:00:00:00:00:00:01,176,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:4,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,18.0,fd00:0:0:0:c30c:0:0:1
2345,308485,5,0,0,1,,,176,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2346,308626,27,0,1,0,c1:0c:00:00:00:00:00:03,00:00:00:00:00:00:ff:ff,22,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:3,ff02::1a,,,,,,155.0,0.0,,,,,,0.0,,
2347,308783,76,0,1,0,c1:0c:00:00:00:00:00:07,c1:0c:00:00:00:00:00:01,155,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:7,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,48.0,fd00:0:0:0:c30c:0:0:1
2348,308788,76,0,1,0,c1:0c:00:00:00:00:00:07,c1:0c:00:00:00:00:00:01,155,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:7,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,48.0,fd00:0:0:0:c30c:0:0:1
2349,308790,5,0,0,1,,,155,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2350,309021,53,1,0,0,c1:0c:00:00:00:00:00:04,c1:0c:00:00:00:00:00:01,177,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d34207365713d313030,,,,,,,,,,
2351,309023,5,0,0,1,,,177,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2352,309067,27,0,1,0,c1:0c:00:00:00:00:00:04,00:00:00:00:00:00:ff:ff,178,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:4,ff02::1a,,,,,,155.0,0.0,,,,,,0.0,,
2353,309261,76,0,1,0,c1:0c:00:00:00:00:00:03,c1:0c:00:00:00:00:00:01,23,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:3,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,22.0,fd00:0:0:0:c30c:0:0:1
2354,309264,5,0,0,1,,,23,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2355,309549,25,0,0,0,c1:0c:00:00:00:00:00:06,00:00:00:00:00:00:ff:ff,165,43981.0,55377,1,0,1,0,1,2,3,1,,,,,,,,,,,,,,,,,
2356,309612,97,0,1,0,c1:0c:00:00:00:00:00:08,00:00:00:00:00:00:ff:ff,42,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:8,ff02::1a,,,,,,155.0,1.0,1700.0,242.0,30.0,16.0,15.0,0.0,,fd00:0:0:0:c30c:0:0:1
2357,310715,76,0,1,0,c1:0c:00:00:00:00:00:05,c1:0c:00:00:00:00:00:07,9,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:5,fe80::c30c:0:0:7,,,,,,155.0,2.0,,,30.0,,,64.0,15.0,fd00:0:0:0:c30c:0:0:1
2358,310718,5,0,0,1,,,9,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2359,310721,76,0,1,0,c1:0c:00:00:00:00:00:05,c1:0c:00:00:00:00:00:07,9,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:5,fe80::c30c:0:0:7,,,,,,155.0,2.0,,,30.0,,,64.0,15.0,fd00:0:0:0:c30c:0:0:1
2360,310723,5,0,0,1,,,9,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2361,310728,76,0,1,0,c1:0c:00:00:00:00:00:07,c1:0c:00:00:00:00:00:01,156,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:7,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,49.0,fd00:0:0:0:c30c:0:0:1
2362,310731,5,0,0,1,,,156,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2363,310738,97,0,1,0,c1:0c:00:00:00:00:00:06,00:00:00:00:00:00:ff:ff,166,43981.0,55377,1,0,1,0,1,2,3,1,fe80::c30c:0:0:6,ff02::1a,,,,,,155.0,1.0,258.0,242.0,30.0,16.0,23.0,0.0,,fd00:0:0:0:c30c:0:0:1
2364,310871,97,0,1,0,c1:0c:00:00:00:00:00:02,00:00:00:00:00:00:ff:ff,98,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:2,ff02::1a,,,,,,155.0,1.0,1839.0,242.0,30.0,16.0,11.0,0.0,,fd00:0:0:0:c30c:0:0:1
2365,311119,60,1,0,0,c1:0c:00:00:00:00:00:02,c1:0c:00:00:00:00:00:08,99,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,::c30c:0:0:1,6001.0,9001.0,19.0,11.0,69643d32207365713d3138,,,,,,,,,,
2366,311122,5,0,0,1,,,99,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2367,311136,69,1,0,0,c1:0c:00:00:00:00:00:08,c1:0c:00:00:00:00:00:06,43,43981.0,56417,1,0,0,1,1,3,3,1,::c30c:0:0:2,::c30c:0:0:1,6001.0,9001.0,19.0,11.0,69643d32207365713d3138,,,,,,,,,,
2368,311138,5,0,0,1,,,43,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2369,311182,61,1,0,0,c1:0c:00:00:00:00:00:06,c1:0c:00:00:00:00:00:01,167,43981.0,56433,1,0,1,1,1,3,3,1,::c30c:0:0:2,fe80::c30c:0:0:1,6001.0,9001.0,19.0,11.0,69643d32207365713d3138,,,,,,,,,,
2370,311184,5,0,0,1,,,167,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2371,311237,97,0,1,0,c1:0c:00:00:00:00:00:01,00:00:00:00:00:00:ff:ff,213,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:1,ff02::1a,,,,,,155.0,1.0,128.0,242.0,30.0,16.0,33.0,0.0,,fd00:0:0:0:c30c:0:0:1
2372,311294,53,1,0,0,c1:0c:00:00:00:00:00:04,c1:0c:00:00:00:00:00:01,179,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d34207365713d313031,,,,,,,,,,
2373,311296,5,0,0,1,,,179,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2374,311424,97,0,1,0,c1:0c:00:00:00:00:00:07,00:00:00:00:00:00:ff:ff,157,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:7,ff02::1a,,,,,,155.0,1.0,266.0,242.0,30.0,16.0,30.0,0.0,,fd00:0:0:0:c30c:0:0:1
2375,311463,52,1,0,0,c1:0c:00:00:00:00:00:07,c1:0c:00:00:00:00:00:01,158,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,19.0,11.0,69643d37207365713d3631,,,,,,,,,,
2376,311465,5,0,0,1,,,158,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2377,311548,52,1,0,0,c1:0c:00:00:00:00:00:03,c1:0c:00:00:00:00:00:01,24,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,19.0,11.0,69643d33207365713d3436,,,,,,,,,,
2378,311550,5,0,0,1,,,24,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2379,312139,97,0,1,0,c1:0c:00:00:00:00:00:05,00:00:00:00:00:00:ff:ff,10,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:5,ff02::1a,,,,,,155.0,1.0,436.0,242.0,30.0,16.0,18.0,0.0,,fd00:0:0:0:c30c:0:0:1
2380,312181,27,0,1,0,c1:0c:00:00:00:00:00:07,00:00:00:00:00:00:ff:ff,159,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:7,ff02::1a,,,,,,155.0,0.0,,,,,,0.0,,
2381,312513,53,1,0,0,c1:0c:00:00:00:00:00:04,c1:0c:00:00:00:00:00:01,180,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d34207365713d313032,,,,,,,,,,
2382,312515,5,0,0,1,,,180,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2383,312637,79,1,0,0,c1:0c:00:00:00:00:00:05,c1:0c:00:00:00:00:00:07,11,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,::c30c:0:0:1,6001.0,9001.0,38.0,30.0,4553544f20455320554e20415441515545204553544f20455320554e2000,,,,,,,,,,
2384,312640,5,0,0,1,,,11,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2385,312658,80,1,0,0,c1:0c:00:00:00:00:00:07,c1:0c:00:00:00:00:00:01,160,43981.0,56417,1,0,0,1,1,3,3,1,::c30c:0:0:5,fe80::c30c:0:0:1,6001.0,9001.0,38.0,30.0,4553544f20455320554e20415441515545204553544f20455320554e2000,,,,,,,,,,
2386,312661,5,0,0,1,,,160,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2387,313065,102,0,1,0,c1:0c:00:00:00:00:00:06,c1:0c:00:00:00:00:00:07,168,43981.0,56433,1,0,1,1,1,3,3,1,fe80::c30c:0:0:6,fe80::c30c:0:0:7,,,,,,155.0,1.0,257.0,242.0,30.0,16.0,23.0,0.0,,fd00:0:0:0:c30c:0:0:1
2388,313068,5,0,0,1,,,168,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2389,313465,76,0,1,0,c1:0c:00:00:00:00:00:05,c1:0c:00:00:00:00:00:07,12,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:5,fe80::c30c:0:0:7,,,,,,155.0,2.0,,,30.0,,,64.0,16.0,fd00:0:0:0:c30c:0:0:1
2390,313468,5,0,0,1,,,12,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2391,313486,76,0,1,0,c1:0c:00:00:00:00:00:07,c1:0c:00:00:00:00:00:01,161,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:7,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,50.0,fd00:0:0:0:c30c:0:0:1
2392,313489,5,0,0,1,,,161,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2393,313541,25,0,0,0,c1:0c:00:00:00:00:00:06,00:00:00:00:00:00:ff:ff,169,43981.0,55377,1,0,1,0,1,2,3,1,,,,,,,,,,,,,,,,,
2394,313597,76,0,1,0,c1:0c:00:00:00:00:00:08,c1:0c:00:00:00:00:00:06,44,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:8,fe80::c30c:0:0:6,,,,,,155.0,2.0,,,30.0,,,64.0,39.0,fd00:0:0:0:c30c:0:0:1
2395,313600,5,0,0,1,,,44,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2396,313612,76,0,1,0,c1:0c:00:00:00:00:00:06,c1:0c:00:00:00:00:00:01,170,43981.0,56433,1,0,1,1,1,3,3,1,fe80::c30c:0:0:6,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,75.0,fd00:0:0:0:c30c:0:0:1
2397,313614,5,0,0,1,,,170,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2398,314298,97,0,1,0,c1:0c:00:00:00:00:00:03,00:00:00:00:00:00:ff:ff,25,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:3,ff02::1a,,,,,,155.0,1.0,266.0,242.0,30.0,16.0,28.0,0.0,,fd00:0:0:0:c30c:0:0:1
2399,314376,76,0,1,0,c1:0c:00:00:00:00:00:03,c1:0c:00:00:00:00:00:01,26,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:3,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,23.0,fd00:0:0:0:c30c:0:0:1
2400,314379,5,0,0,1,,,26,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2401,314636,97,0,1,0,c1:0c:00:00:00:00:00:08,00:00:00:00:00:00:ff:ff,45,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:8,ff02::1a,,,,,,155.0,1.0,1784.0,242.0,30.0,16.0,16.0,0.0,,fd00:0:0:0:c30c:0:0:1
2402,314878,60,1,0,0,c1:0c:00:00:00:00:00:08,c1:0c:00:00:00:00:00:06,46,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,::c30c:0:0:1,6001.0,9001.0,19.0,11.0,69643d38207365713d3231,,,,,,,,,,
2403,314886,60,1,0,0,c1:0c:00:00:00:00:00:08,c1:0c:00:00:00:00:00:06,46,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,::c30c:0:0:1,6001.0,9001.0,19.0,11.0,69643d38207365713d3231,,,,,,,,,,
2404,314888,5,0,0,1,,,46,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2405,314908,61,1,0,0,c1:0c:00:00:00:00:00:06,c1:0c:00:00:00:00:00:01,171,43981.0,56433,1,0,1,1,1,3,3,1,::c30c:0:0:8,fe80::c30c:0:0:1,6001.0,9001.0,19.0,11.0,69643d38207365713d3231,,,,,,,,,,
2406,314911,5,0,0,1,,,171,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2407,315326,97,0,1,0,c1:0c:00:00:00:00:00:04,00:00:00:00:00:00:ff:ff,181,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:4,ff02::1a,,,,,,155.0,1.0,263.0,242.0,30.0,16.0,24.0,0.0,,fd00:0:0:0:c30c:0:0:1
2408,315346,27,0,1,0,c1:0c:00:00:00:00:00:02,00:00:00:00:00:00:ff:ff,100,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:2,ff02::1a,,,,,,155.0,0.0,,,,,,0.0,,
2409,315411,53,1,0,0,c1:0c:00:00:00:00:00:04,c1:0c:00:00:00:00:00:01,182,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d34207365713d313033,,,,,,,,,,
2410,315413,5,0,0,1,,,182,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2411,315545,52,1,0,0,c1:0c:00:00:00:00:00:07,c1:0c:00:00:00:00:00:01,162,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,19.0,11.0,69643d37207365713d3632,,,,,,,,,,
2412,315547,5,0,0,1,,,162,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2413,316010,76,0,1,0,c1:0c:00:00:00:00:00:07,c1:0c:00:00:00:00:00:01,163,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:7,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,51.0,fd00:0:0:0:c30c:0:0:1
2414,316013,5,0,0,1,,,163,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2415,316103,52,1,0,0,c1:0c:00:00:00:00:00:03,c1:0c:00:00:00:00:00:01,27,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,19.0,11.0,69643d33207365713d3437,,,,,,,,,,
2416,316105,5,0,0,1,,,27,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2417,316857,76,0,1,0,c1:0c:00:00:00:00:00:04,c1:0c:00:00:00:00:00:01,183,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:4,fe80::c30c:0:0:1,,,,,,155.0,2.0,,,30.0,,,64.0,19.0,fd00:0:0:0:c30c:0:0:1
2418,316860,5,0,0,1,,,183,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2419,317557,25,0,0,0,c1:0c:00:00:00:00:00:06,00:00:00:00:00:00:ff:ff,172,43981.0,55377,1,0,1,0,1,2,3,1,,,,,,,,,,,,,,,,,
2420,317995,53,1,0,0,c1:0c:00:00:00:00:00:04,c1:0c:00:00:00:00:00:01,184,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,fe80::c30c:0:0:1,6001.0,9001.0,20.0,12.0,69643d34207365713d313034,,,,,,,,,,
2421,317997,5,0,0,1,,,184,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2422,318036,27,0,1,0,c1:0c:00:00:00:00:00:04,00:00:00:00:00:00:ff:ff,185,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:4,ff02::1a,,,,,,155.0,0.0,,,,,,0.0,,
2423,318051,79,1,0,0,c1:0c:00:00:00:00:00:05,c1:0c:00:00:00:00:00:07,13,43981.0,56417,1,0,0,1,1,3,3,1,fe80::,::c30c:0:0:1,6001.0,9001.0,38.0,30.0,4553544f20455320554e20415441515545204553544f20455320554e2000,,,,,,,,,,
2424,318054,5,0,0,1,,,13,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2425,318088,80,1,0,0,c1:0c:00:00:00:00:00:07,c1:0c:00:00:00:00:00:01,164,43981.0,56417,1,0,0,1,1,3,3,1,::c30c:0:0:5,fe80::c30c:0:0:1,6001.0,9001.0,38.0,30.0,4553544f20455320554e20415441515545204553544f20455320554e2000,,,,,,,,,,
2426,318091,5,0,0,1,,,164,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2427,318751,27,0,1,0,c1:0c:00:00:00:00:00:03,00:00:00:00:00:00:ff:ff,28,43981.0,55361,1,0,0,0,1,2,3,1,fe80::c30c:0:0:3,ff02::1a,,,,,,155.0,0.0,,,,,,0.0,,
2428,318955,76,0,1,0,c1:0c:00:00:00:00:00:02,c1:0c:00:00:00:00:00:08,101,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:2,fe80::c30c:0:0:8,,,,,,155.0,2.0,,,30.0,,,64.0,12.0,fd00:0:0:0:c30c:0:0:1
2429,318958,5,0,0,1,,,101,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2430,318980,76,0,1,0,c1:0c:00:00:00:00:00:08,c1:0c:00:00:00:00:00:06,47,43981.0,56417,1,0,0,1,1,3,3,1,fe80::c30c:0:0:8,fe80::c30c:0:0:6,,,,,,155.0,2.0,,,30.0,,,64.0,40.0,fd00:0:0:0:c30c:0:0:1
2431,318982,5,0,0,1,,,47,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
